"Plot Title: Pine Creek South"
"#","Date Time, GMT-06:00","Avg: Temperature, °F (LGR S/N: 10719012)","Coupler Detached (LGR S/N: 10719012)","Coupler Attached (LGR S/N: 10719012)","Host Connected (LGR S/N: 10719012)","Stopped (LGR S/N: 10719012)","End Of File (LGR S/N: 10719012)"
3171,04/18/16 08:00:00 PM,45.138,,,,,
3172,04/18/16 09:00:00 PM,44.719,,,,,
3173,04/18/16 10:00:00 PM,44.344,,,,,
3174,04/18/16 11:00:00 PM,43.979,,,,,
3175,04/19/16 12:00:00 AM,43.534,,,,,
3176,04/19/16 01:00:00 AM,43.019,,,,,
3177,04/19/16 02:00:00 AM,42.501,,,,,
3178,04/19/16 03:00:00 AM,42.006,,,,,
3179,04/19/16 04:00:00 AM,41.508,,,,,
3180,04/19/16 05:00:00 AM,41.044,,,,,
3181,04/19/16 06:00:00 AM,40.625,,,,,
3182,04/19/16 07:00:00 AM,40.321,,,,,
3183,04/19/16 08:00:00 AM,40.333,,,,,
3184,04/19/16 09:00:00 AM,40.858,,,,,
3185,04/19/16 10:00:00 AM,41.867,,,,,
3186,04/19/16 11:00:00 AM,43.178,,,,,
3187,04/19/16 12:00:00 PM,44.990,,,,,
3188,04/19/16 01:00:00 PM,46.616,,,,,
3189,04/19/16 02:00:00 PM,47.557,,,,,
3190,04/19/16 03:00:00 PM,48.383,,,,,
3191,04/19/16 04:00:00 PM,49.117,,,,,
3192,04/19/16 05:00:00 PM,49.494,,,,,
3193,04/19/16 06:00:00 PM,49.571,,,,,
3194,04/19/16 07:00:00 PM,49.294,,,,,
3195,04/19/16 08:00:00 PM,48.850,,,,,
3196,04/19/16 09:00:00 PM,48.349,,,,,
3197,04/19/16 10:00:00 PM,47.858,,,,,
3198,04/19/16 11:00:00 PM,47.401,,,,,
3199,04/20/16 12:00:00 AM,46.986,,,,,
3200,04/20/16 01:00:00 AM,46.616,,,,,
3201,04/20/16 02:00:00 AM,46.267,,,,,
3202,04/20/16 03:00:00 AM,45.952,,,,,
3203,04/20/16 04:00:00 AM,45.625,,,,,
3204,04/20/16 05:00:00 AM,45.263,,,,,
3205,04/20/16 06:00:00 AM,44.866,,,,,
3206,04/20/16 07:00:00 AM,44.502,,,,,
3207,04/20/16 08:00:00 AM,44.321,,,,,
3208,04/20/16 09:00:00 AM,44.423,,,,,
3209,04/20/16 10:00:00 AM,44.764,,,,,
3210,04/20/16 11:00:00 AM,45.477,,,,,
3211,04/20/16 12:00:00 PM,46.762,,,,,
3212,04/20/16 01:00:00 PM,47.937,,,,,
3213,04/20/16 02:00:00 PM,48.939,,,,,
3214,04/20/16 03:00:00 PM,49.770,,,,,
3215,04/20/16 04:00:00 PM,50.400,,,,,
3216,04/20/16 05:00:00 PM,50.874,,,,,
3217,04/20/16 06:00:00 PM,51.237,,,,,
3218,04/20/16 07:00:00 PM,51.160,,,,,
3219,04/20/16 08:00:00 PM,50.720,,,,,
3220,04/20/16 09:00:00 PM,50.146,,,,,
3221,04/20/16 10:00:00 PM,49.505,,,,,
3222,04/20/16 11:00:00 PM,48.828,,,,,
3223,04/21/16 12:00:00 AM,48.160,,,,,
3224,04/21/16 01:00:00 AM,47.512,,,,,
3225,04/21/16 02:00:00 AM,46.908,,,,,
3226,04/21/16 03:00:00 AM,46.323,,,,,
3227,04/21/16 04:00:00 AM,45.806,,,,,
3228,04/21/16 05:00:00 AM,45.342,,,,,
3229,04/21/16 06:00:00 AM,44.912,,,,,
3230,04/21/16 07:00:00 AM,44.594,,,,,
3231,04/21/16 08:00:00 AM,44.514,,,,,
3232,04/21/16 09:00:00 AM,44.889,,,,,
3233,04/21/16 10:00:00 AM,45.895,,,,,
3234,04/21/16 11:00:00 AM,47.523,,,,,
3235,04/21/16 12:00:00 PM,49.316,,,,,
3236,04/21/16 01:00:00 PM,51.303,,,,,
3237,04/21/16 02:00:00 PM,53.285,,,,,
3238,04/21/16 03:00:00 PM,54.951,,,,,
3239,04/21/16 04:00:00 PM,55.971,,,,,
3240,04/21/16 05:00:00 PM,56.372,,,,,
3241,04/21/16 06:00:00 PM,56.317,,,,,
3242,04/21/16 07:00:00 PM,55.808,,,,,
3243,04/21/16 08:00:00 PM,55.071,,,,,
3244,04/21/16 09:00:00 PM,54.245,,,,,
3245,04/21/16 10:00:00 PM,53.417,,,,,
3246,04/21/16 11:00:00 PM,52.575,,,,,
3247,04/22/16 12:00:00 AM,51.776,,,,,
3248,04/22/16 01:00:00 AM,51.017,,,,,
3249,04/22/16 02:00:00 AM,50.311,,,,,
3250,04/22/16 03:00:00 AM,49.638,,,,,
3251,04/22/16 04:00:00 AM,49.038,,,,,
3252,04/22/16 05:00:00 AM,48.461,,,,,
3253,04/22/16 06:00:00 AM,48.015,,,,,
3254,04/22/16 07:00:00 AM,47.624,,,,,
3255,04/22/16 08:00:00 AM,47.490,,,,,
3256,04/22/16 09:00:00 AM,47.747,,,,,
3257,04/22/16 10:00:00 AM,48.627,,,,,
3258,04/22/16 11:00:00 AM,50.245,,,,,
3259,04/22/16 12:00:00 PM,52.005,,,,,
3260,04/22/16 01:00:00 PM,53.951,,,,,
3261,04/22/16 02:00:00 PM,55.699,,,,,
3262,04/22/16 03:00:00 PM,57.171,,,,,
3263,04/22/16 04:00:00 PM,58.195,,,,,
3264,04/22/16 05:00:00 PM,58.615,,,,,
3265,04/22/16 06:00:00 PM,58.379,,,,,
3266,04/22/16 07:00:00 PM,57.614,,,,,
3267,04/22/16 08:00:00 PM,56.696,,,,,
3268,04/22/16 09:00:00 PM,55.776,,,,,
3269,04/22/16 10:00:00 PM,54.941,,,,,
3270,04/22/16 11:00:00 PM,54.125,,,,,
3271,04/23/16 12:00:00 AM,53.482,,,,,
3272,04/23/16 01:00:00 AM,52.925,,,,,
3273,04/23/16 02:00:00 AM,52.367,,,,,
3274,04/23/16 03:00:00 AM,51.830,,,,,
3275,04/23/16 04:00:00 AM,51.347,,,,,
3276,04/23/16 05:00:00 AM,50.885,,,,,
3277,04/23/16 06:00:00 AM,50.489,,,,,
3278,04/23/16 07:00:00 AM,50.234,,,,,
3279,04/23/16 08:00:00 AM,50.389,,,,,
3280,04/23/16 09:00:00 AM,50.797,,,,,
3281,04/23/16 10:00:00 AM,51.567,,,,,
3282,04/23/16 11:00:00 AM,52.663,,,,,
3283,04/23/16 12:00:00 PM,53.874,,,,,
3284,04/23/16 01:00:00 PM,55.136,,,,,
3285,04/23/16 02:00:00 PM,56.209,,,,,
3286,04/23/16 03:00:00 PM,57.074,,,,,
3287,04/23/16 04:00:00 PM,57.624,,,,,
3288,04/23/16 05:00:00 PM,57.990,,,,,
3289,04/23/16 06:00:00 PM,58.077,,,,,
3290,04/23/16 07:00:00 PM,57.775,,,,,
3291,04/23/16 08:00:00 PM,57.182,,,,,
3292,04/23/16 09:00:00 PM,56.447,,,,,
3293,04/23/16 10:00:00 PM,55.689,,,,,
3294,04/23/16 11:00:00 PM,54.973,,,,,
3295,04/24/16 12:00:00 AM,54.288,,,,,
3296,04/24/16 01:00:00 AM,53.536,,,,,
3297,04/24/16 02:00:00 AM,52.893,,,,,
3298,04/24/16 03:00:00 AM,52.335,,,,,
3299,04/24/16 04:00:00 AM,51.754,,,,,
3300,04/24/16 05:00:00 AM,51.105,,,,,
3301,04/24/16 06:00:00 AM,50.477,,,,,
3302,04/24/16 07:00:00 AM,50.047,,,,,
3303,04/24/16 08:00:00 AM,49.770,,,,,
3304,04/24/16 09:00:00 AM,49.881,,,,,
3305,04/24/16 10:00:00 AM,50.731,,,,,
3306,04/24/16 11:00:00 AM,52.115,,,,,
3307,04/24/16 12:00:00 PM,53.569,,,,,
3308,04/24/16 01:00:00 PM,55.103,,,,,
3309,04/24/16 02:00:00 PM,56.111,,,,,
3310,04/24/16 03:00:00 PM,56.448,,,,,
3311,04/24/16 04:00:00 PM,56.068,,,,,
3312,04/24/16 05:00:00 PM,55.310,,,,,
3313,04/24/16 06:00:00 PM,54.549,,,,,
3314,04/24/16 07:00:00 PM,53.711,,,,,
3315,04/24/16 08:00:00 PM,52.794,,,,,
3316,04/24/16 09:00:00 PM,51.918,,,,,
3317,04/24/16 10:00:00 PM,50.962,,,,,
3318,04/24/16 11:00:00 PM,50.191,,,,,
3319,04/25/16 12:00:00 AM,49.549,,,,,
3320,04/25/16 01:00:00 AM,48.939,,,,,
3321,04/25/16 02:00:00 AM,48.338,,,,,
3322,04/25/16 03:00:00 AM,47.680,,,,,
3323,04/25/16 04:00:00 AM,47.087,,,,,
3324,04/25/16 05:00:00 AM,46.537,,,,,
3325,04/25/16 06:00:00 AM,45.997,,,,,
3326,04/25/16 07:00:00 AM,45.749,,,,,
3327,04/25/16 08:00:00 AM,45.738,,,,,
3328,04/25/16 09:00:00 AM,46.132,,,,,
3329,04/25/16 10:00:00 AM,47.232,,,,,
3330,04/25/16 11:00:00 AM,49.337,,,,,
3331,04/25/16 12:00:00 PM,51.698,,,,,
3332,04/25/16 01:00:00 PM,53.896,,,,,
3333,04/25/16 02:00:00 PM,55.841,,,,,
3334,04/25/16 03:00:00 PM,57.484,,,,,
3335,04/25/16 04:00:00 PM,58.540,,,,,
3336,04/25/16 05:00:00 PM,58.939,,,,,
3337,04/25/16 06:00:00 PM,58.551,,,,,
3338,04/25/16 07:00:00 PM,57.549,,,,,
3339,04/25/16 08:00:00 PM,56.295,,,,,
3340,04/25/16 09:00:00 PM,55.017,,,,,
3341,04/25/16 10:00:00 PM,53.831,,,,,
3342,04/25/16 11:00:00 PM,52.805,,,,,
3343,04/26/16 12:00:00 AM,51.885,,,,,
3344,04/26/16 01:00:00 AM,51.061,,,,,
3345,04/26/16 02:00:00 AM,50.300,,,,,
3346,04/26/16 03:00:00 AM,49.527,,,,,
3347,04/26/16 04:00:00 AM,48.828,,,,,
3348,04/26/16 05:00:00 AM,48.294,,,,,
3349,04/26/16 06:00:00 AM,47.736,,,,,
3350,04/26/16 07:00:00 AM,47.233,,,,,
3351,04/26/16 08:00:00 AM,46.818,,,,,
3352,04/26/16 09:00:00 AM,46.211,,,,,
3353,04/26/16 10:00:00 AM,45.693,,,,,
3354,04/26/16 11:00:00 AM,45.353,,,,,
3355,04/26/16 12:00:00 PM,45.217,,,,,
3356,04/26/16 01:00:00 PM,45.229,,,,,
3357,04/26/16 02:00:00 PM,45.297,,,,,
3358,04/26/16 03:00:00 PM,45.422,,,,,
3359,04/26/16 04:00:00 PM,45.635,,,,,
3360,04/26/16 05:00:00 PM,45.761,,,,,
3361,04/26/16 06:00:00 PM,45.840,,,,,
3362,04/26/16 07:00:00 PM,45.772,,,,,
3363,04/26/16 08:00:00 PM,45.602,,,,,
3364,04/26/16 09:00:00 PM,45.365,,,,,
3365,04/26/16 10:00:00 PM,45.116,,,,,
3366,04/26/16 11:00:00 PM,44.866,,,,,
3367,04/27/16 12:00:00 AM,44.628,,,,,
3368,04/27/16 01:00:00 AM,44.423,,,,,
3369,04/27/16 02:00:00 AM,44.207,,,,,
3370,04/27/16 03:00:00 AM,44.013,,,,,
3371,04/27/16 04:00:00 AM,43.831,,,,,
3372,04/27/16 05:00:00 AM,43.648,,,,,
3373,04/27/16 06:00:00 AM,43.430,,,,,
3374,04/27/16 07:00:00 AM,43.259,,,,,
3375,04/27/16 08:00:00 AM,43.191,,,,,
3376,04/27/16 09:00:00 AM,43.191,,,,,
3377,04/27/16 10:00:00 AM,43.362,,,,,
3378,04/27/16 11:00:00 AM,43.602,,,,,
3379,04/27/16 12:00:00 PM,43.785,,,,,
3380,04/27/16 01:00:00 PM,44.002,,,,,
3381,04/27/16 02:00:00 PM,44.366,,,,,
3382,04/27/16 03:00:00 PM,44.741,,,,,
3383,04/27/16 04:00:00 PM,44.912,,,,,
3384,04/27/16 05:00:00 PM,44.991,,,,,
3385,04/27/16 06:00:00 PM,44.912,,,,,
3386,04/27/16 07:00:00 PM,44.628,,,,,
3387,04/27/16 08:00:00 PM,44.207,,,,,
3388,04/27/16 09:00:00 PM,43.740,,,,,
3389,04/27/16 10:00:00 PM,43.282,,,,,
3390,04/27/16 11:00:00 PM,42.846,,,,,
3391,04/28/16 12:00:00 AM,42.432,,,,,
3392,04/28/16 01:00:00 AM,42.086,,,,,
3393,04/28/16 02:00:00 AM,41.797,,,,,
3394,04/28/16 03:00:00 AM,41.531,,,,,
3395,04/28/16 04:00:00 AM,41.288,,,,,
3396,04/28/16 05:00:00 AM,41.067,,,,,
3397,04/28/16 06:00:00 AM,40.881,,,,,
3398,04/28/16 07:00:00 AM,40.799,,,,,
3399,04/28/16 08:00:00 AM,40.881,,,,,
3400,04/28/16 09:00:00 AM,41.137,,,,,
3401,04/28/16 10:00:00 AM,41.601,,,,,
3402,04/28/16 11:00:00 AM,42.133,,,,,
3403,04/28/16 12:00:00 PM,42.869,,,,,
3404,04/28/16 01:00:00 PM,43.739,,,,,
3405,04/28/16 02:00:00 PM,44.424,,,,,
3406,04/28/16 03:00:00 PM,45.002,,,,,
3407,04/28/16 04:00:00 PM,45.331,,,,,
3408,04/28/16 05:00:00 PM,45.399,,,,,
3409,04/28/16 06:00:00 PM,45.308,,,,,
3410,04/28/16 07:00:00 PM,45.127,,,,,
3411,04/28/16 08:00:00 PM,44.878,,,,,
3412,04/28/16 09:00:00 PM,44.617,,,,,
3413,04/28/16 10:00:00 PM,44.378,,,,,
3414,04/28/16 11:00:00 PM,44.172,,,,,
3415,04/29/16 12:00:00 AM,43.968,,,,,
3416,04/29/16 01:00:00 AM,43.785,,,,,
3417,04/29/16 02:00:00 AM,43.602,,,,,
3418,04/29/16 03:00:00 AM,43.442,,,,,
3419,04/29/16 04:00:00 AM,43.305,,,,,
3420,04/29/16 05:00:00 AM,43.214,,,,,
3421,04/29/16 06:00:00 AM,43.133,,,,,
3422,04/29/16 07:00:00 AM,43.075,,,,,
3423,04/29/16 08:00:00 AM,43.122,,,,,
3424,04/29/16 09:00:00 AM,43.397,,,,,
3425,04/29/16 10:00:00 AM,43.808,,,,,
3426,04/29/16 11:00:00 AM,44.366,,,,,
3427,04/29/16 12:00:00 PM,44.730,,,,,
3428,04/29/16 01:00:00 PM,44.923,,,,,
3429,04/29/16 02:00:00 PM,45.082,,,,,
3430,04/29/16 03:00:00 PM,45.116,,,,,
3431,04/29/16 04:00:00 PM,45.014,,,,,
3432,04/29/16 05:00:00 PM,44.844,,,,,
3433,04/29/16 06:00:00 PM,44.650,,,,,
3434,04/29/16 07:00:00 PM,44.389,,,,,
3435,04/29/16 08:00:00 PM,44.082,,,,,
3436,04/29/16 09:00:00 PM,43.694,,,,,
3437,04/29/16 10:00:00 PM,43.156,,,,,
3438,04/29/16 11:00:00 PM,42.536,,,,,
3439,04/30/16 12:00:00 AM,41.890,,,,,
3440,04/30/16 01:00:00 AM,41.276,,,,,
3441,04/30/16 02:00:00 AM,40.707,,,,,
3442,04/30/16 03:00:00 AM,40.181,,,,,
3443,04/30/16 04:00:00 AM,39.572,,,,,
3444,04/30/16 05:00:00 AM,39.019,,,,,
3445,04/30/16 06:00:00 AM,38.511,,,,,
3446,04/30/16 07:00:00 AM,38.084,,,,,
3447,04/30/16 08:00:00 AM,37.822,,,,,
3448,04/30/16 09:00:00 AM,37.702,,,,,
3449,04/30/16 10:00:00 AM,37.774,,,,,
3450,04/30/16 11:00:00 AM,37.917,,,,,
3451,04/30/16 12:00:00 PM,38.143,,,,,
3452,04/30/16 01:00:00 PM,38.356,,,,,
3453,04/30/16 02:00:00 PM,38.356,,,,,
3454,04/30/16 03:00:00 PM,38.084,,,,,
3455,04/30/16 04:00:00 PM,37.810,,,,,
3456,04/30/16 05:00:00 PM,37.620,,,,,
3457,04/30/16 06:00:00 PM,37.417,,,,,
3458,04/30/16 07:00:00 PM,37.321,,,,,
3459,04/30/16 08:00:00 PM,37.261,,,,,
3460,04/30/16 09:00:00 PM,37.154,,,,,
3461,04/30/16 10:00:00 PM,36.987,,,,,
3462,04/30/16 11:00:00 PM,36.866,,,,,
3463,05/01/16 12:00:00 AM,36.771,,,,,
3464,05/01/16 01:00:00 AM,36.675,,,,,
3465,05/01/16 02:00:00 AM,36.578,,,,,
3466,05/01/16 03:00:00 AM,36.482,,,,,
3467,05/01/16 04:00:00 AM,36.422,,,,,
3468,05/01/16 05:00:00 AM,36.374,,,,,
3469,05/01/16 06:00:00 AM,36.278,,,,,
3470,05/01/16 07:00:00 AM,36.302,,,,,
3471,05/01/16 08:00:00 AM,36.518,,,,,
3472,05/01/16 09:00:00 AM,36.998,,,,,
3473,05/01/16 10:00:00 AM,37.679,,,,,
3474,05/01/16 11:00:00 AM,38.723,,,,,
3475,05/01/16 12:00:00 PM,40.227,,,,,
3476,05/01/16 01:00:00 PM,41.878,,,,,
3477,05/01/16 02:00:00 PM,43.750,,,,,
3478,05/01/16 03:00:00 PM,45.602,,,,,
3479,05/01/16 04:00:00 PM,47.412,,,,,
3480,05/01/16 05:00:00 PM,49.127,,,,,
3481,05/01/16 06:00:00 PM,50.411,,,,,
3482,05/01/16 07:00:00 PM,51.204,,,,,
3483,05/01/16 08:00:00 PM,51.512,,,,,
3484,05/01/16 09:00:00 PM,51.490,,,,,
3485,05/01/16 10:00:00 PM,51.017,,,,,
3486,05/01/16 11:00:00 PM,50.245,,,,,
3487,05/02/16 12:00:00 AM,49.271,,,,,
3488,05/02/16 01:00:00 AM,48.149,,,,,
3489,05/02/16 02:00:00 AM,46.963,,,,,
3490,05/02/16 03:00:00 AM,45.771,,,,,
3491,05/02/16 04:00:00 AM,44.627,,,,,
3492,05/02/16 05:00:00 AM,43.534,,,,,
3493,05/02/16 06:00:00 AM,42.536,,,,,
3494,05/02/16 07:00:00 AM,41.774,,,,,
3495,05/02/16 08:00:00 AM,41.566,,,,,
3496,05/02/16 09:00:00 AM,42.190,,,,,
3497,05/02/16 10:00:00 AM,43.785,,,,,
3498,05/02/16 11:00:00 AM,45.849,,,,,
3499,05/02/16 12:00:00 PM,47.858,,,,,
3500,05/02/16 01:00:00 PM,49.493,,,,,
3501,05/02/16 02:00:00 PM,50.852,,,,,
3502,05/02/16 03:00:00 PM,51.918,,,,,
3503,05/02/16 04:00:00 PM,52.520,,,,,
3504,05/02/16 05:00:00 PM,52.575,,,,,
3505,05/02/16 06:00:00 PM,52.324,,,,,
3506,05/02/16 07:00:00 PM,51.819,,,,,
3507,05/02/16 08:00:00 PM,51.105,,,,,
3508,05/02/16 09:00:00 PM,50.389,,,,,
3509,05/02/16 10:00:00 PM,49.759,,,,,
3510,05/02/16 11:00:00 PM,49.116,,,,,
3511,05/03/16 12:00:00 AM,48.483,,,,,
3512,05/03/16 01:00:00 AM,47.825,,,,,
3513,05/03/16 02:00:00 AM,47.165,,,,,
3514,05/03/16 03:00:00 AM,46.504,,,,,
3515,05/03/16 04:00:00 AM,45.884,,,,,
3516,05/03/16 05:00:00 AM,45.286,,,,,
3517,05/03/16 06:00:00 AM,44.741,,,,,
3518,05/03/16 07:00:00 AM,44.321,,,,,
3519,05/03/16 08:00:00 AM,44.309,,,,,
3520,05/03/16 09:00:00 AM,44.933,,,,,
3521,05/03/16 10:00:00 AM,46.289,,,,,
3522,05/03/16 11:00:00 AM,48.126,,,,,
3523,05/03/16 12:00:00 PM,50.278,,,,,
3524,05/03/16 01:00:00 PM,52.498,,,,,
3525,05/03/16 02:00:00 PM,54.473,,,,,
3526,05/03/16 03:00:00 PM,56.079,,,,,
3527,05/03/16 04:00:00 PM,57.171,,,,,
3528,05/03/16 05:00:00 PM,57.657,,,,,
3529,05/03/16 06:00:00 PM,57.506,,,,,
3530,05/03/16 07:00:00 PM,56.761,,,,,
3531,05/03/16 08:00:00 PM,55.841,,,,,
3532,05/03/16 09:00:00 PM,54.821,,,,,
3533,05/03/16 10:00:00 PM,53.842,,,,,
3534,05/03/16 11:00:00 PM,52.881,,,,,
3535,05/04/16 12:00:00 AM,51.918,,,,,
3536,05/04/16 01:00:00 AM,51.061,,,,,
3537,05/04/16 02:00:00 AM,50.311,,,,,
3538,05/04/16 03:00:00 AM,49.604,,,,,
3539,05/04/16 04:00:00 AM,48.950,,,,,
3540,05/04/16 05:00:00 AM,48.338,,,,,
3541,05/04/16 06:00:00 AM,47.814,,,,,
3542,05/04/16 07:00:00 AM,47.490,,,,,
3543,05/04/16 08:00:00 AM,47.445,,,,,
3544,05/04/16 09:00:00 AM,47.892,,,,,
3545,05/04/16 10:00:00 AM,49.238,,,,,
3546,05/04/16 11:00:00 AM,51.204,,,,,
3547,05/04/16 12:00:00 PM,53.361,,,,,
3548,05/04/16 01:00:00 PM,55.634,,,,,
3549,05/04/16 02:00:00 PM,57.732,,,,,
3550,05/04/16 03:00:00 PM,59.519,,,,,
3551,05/04/16 04:00:00 PM,60.851,,,,,
3552,05/04/16 05:00:00 PM,61.558,,,,,
3553,05/04/16 06:00:00 PM,61.462,,,,,
3554,05/04/16 07:00:00 PM,60.689,,,,,
3555,05/04/16 08:00:00 PM,59.680,,,,,
3556,05/04/16 09:00:00 PM,58.562,,,,,
3557,05/04/16 10:00:00 PM,57.506,,,,,
3558,05/04/16 11:00:00 PM,56.501,,,,,
3559,05/05/16 12:00:00 AM,55.526,,,,,
3560,05/05/16 01:00:00 AM,54.626,,,,,
3561,05/05/16 02:00:00 AM,53.831,,,,,
3562,05/05/16 03:00:00 AM,53.176,,,,,
3563,05/05/16 04:00:00 AM,52.542,,,,,
3564,05/05/16 05:00:00 AM,51.951,,,,,
3565,05/05/16 06:00:00 AM,51.425,,,,,
3566,05/05/16 07:00:00 AM,51.116,,,,,
3567,05/05/16 08:00:00 AM,51.106,,,,,
3568,05/05/16 09:00:00 AM,51.567,,,,,
3569,05/05/16 10:00:00 AM,52.958,,,,,
3570,05/05/16 11:00:00 AM,54.875,,,,,
3571,05/05/16 12:00:00 PM,56.987,,,,,
3572,05/05/16 01:00:00 PM,59.293,,,,,
3573,05/05/16 02:00:00 PM,61.365,,,,,
3574,05/05/16 03:00:00 PM,62.908,,,,,
3575,05/05/16 04:00:00 PM,63.893,,,,,
3576,05/05/16 05:00:00 PM,64.300,,,,,
3577,05/05/16 06:00:00 PM,63.765,,,,,
3578,05/05/16 07:00:00 PM,63.059,,,,,
3579,05/05/16 08:00:00 PM,61.794,,,,,
3580,05/05/16 09:00:00 PM,60.551,,,,,
3581,05/05/16 10:00:00 PM,59.422,,,,,
3582,05/05/16 11:00:00 PM,58.389,,,,,
3583,05/06/16 12:00:00 AM,57.452,,,,,
3584,05/06/16 01:00:00 AM,56.685,,,,,
3585,05/06/16 02:00:00 AM,55.971,,,,,
3586,05/06/16 03:00:00 AM,55.310,,,,,
3587,05/06/16 04:00:00 AM,54.702,,,,,
3588,05/06/16 05:00:00 AM,54.104,,,,,
3589,05/06/16 06:00:00 AM,53.613,,,,,
3590,05/06/16 07:00:00 AM,53.427,,,,,
3591,05/06/16 08:00:00 AM,53.526,,,,,
3592,05/06/16 09:00:00 AM,54.027,,,,,
3593,05/06/16 10:00:00 AM,55.341,,,,,
3594,05/06/16 11:00:00 AM,57.117,,,,,
3595,05/06/16 12:00:00 PM,58.798,,,,,
3596,05/06/16 01:00:00 PM,60.894,,,,,
3597,05/06/16 02:00:00 PM,62.726,,,,,
3598,05/06/16 03:00:00 PM,63.840,,,,,
3599,05/06/16 04:00:00 PM,64.043,,,,,
3600,05/06/16 05:00:00 PM,64.257,,,,,
3601,05/06/16 06:00:00 PM,63.668,,,,,
3602,05/06/16 07:00:00 PM,62.383,,,,,
3603,05/06/16 08:00:00 PM,61.087,,,,,
3604,05/06/16 09:00:00 PM,59.927,,,,,
3605,05/06/16 10:00:00 PM,58.917,,,,,
3606,05/06/16 11:00:00 PM,58.152,,,,,
3607,05/07/16 12:00:00 AM,57.560,,,,,
3608,05/07/16 01:00:00 AM,56.955,,,,,
3609,05/07/16 02:00:00 AM,56.360,,,,,
3610,05/07/16 03:00:00 AM,55.852,,,,,
3611,05/07/16 04:00:00 AM,55.396,,,,,
3612,05/07/16 05:00:00 AM,54.778,,,,,
3613,05/07/16 06:00:00 AM,54.038,,,,,
3614,05/07/16 07:00:00 AM,53.406,,,,,
3615,05/07/16 08:00:00 AM,52.936,,,,,
3616,05/07/16 09:00:00 AM,52.915,,,,,
3617,05/07/16 10:00:00 AM,53.613,,,,,
3618,05/07/16 11:00:00 AM,53.919,,,,,
3619,05/07/16 12:00:00 PM,54.190,,,,,
3620,05/07/16 01:00:00 PM,53.875,,,,,
3621,05/07/16 02:00:00 PM,53.744,,,,,
3622,05/07/16 03:00:00 PM,54.614,,,,,
3623,05/07/16 04:00:00 PM,55.516,,,,,
3624,05/07/16 05:00:00 PM,55.830,,,,,
3625,05/07/16 06:00:00 PM,55.375,,,,,
3626,05/07/16 07:00:00 PM,54.691,,,,,
3627,05/07/16 08:00:00 PM,54.190,,,,,
3628,05/07/16 09:00:00 PM,53.744,,,,,
3629,05/07/16 10:00:00 PM,53.231,,,,,
3630,05/07/16 11:00:00 PM,52.762,,,,,
3631,05/08/16 12:00:00 AM,52.258,,,,,
3632,05/08/16 01:00:00 AM,51.666,,,,,
3633,05/08/16 02:00:00 AM,51.237,,,,,
3634,05/08/16 03:00:00 AM,50.929,,,,,
3635,05/08/16 04:00:00 AM,50.643,,,,,
3636,05/08/16 05:00:00 AM,50.367,,,,,
3637,05/08/16 06:00:00 AM,50.069,,,,,
3638,05/08/16 07:00:00 AM,49.914,,,,,
3639,05/08/16 08:00:00 AM,50.036,,,,,
3640,05/08/16 09:00:00 AM,50.565,,,,,
3641,05/08/16 10:00:00 AM,51.633,,,,,
3642,05/08/16 11:00:00 AM,53.132,,,,,
3643,05/08/16 12:00:00 PM,54.756,,,,,
3644,05/08/16 01:00:00 PM,56.566,,,,,
3645,05/08/16 02:00:00 PM,58.098,,,,,
3646,05/08/16 03:00:00 PM,59.541,,,,,
3647,05/08/16 04:00:00 PM,61.076,,,,,
3648,05/08/16 05:00:00 PM,62.437,,,,,
3649,05/08/16 06:00:00 PM,63.122,,,,,
3650,05/08/16 07:00:00 PM,62.576,,,,,
3651,05/08/16 08:00:00 PM,61.258,,,,,
3652,05/08/16 09:00:00 PM,59.939,,,,,
3653,05/08/16 10:00:00 PM,58.648,,,,,
3654,05/08/16 11:00:00 PM,57.290,,,,,
3655,05/09/16 12:00:00 AM,55.190,,,,,
3656,05/09/16 01:00:00 AM,53.526,,,,,
3657,05/09/16 02:00:00 AM,52.597,,,,,
3658,05/09/16 03:00:00 AM,52.094,,,,,
3659,05/09/16 04:00:00 AM,51.512,,,,,
3660,05/09/16 05:00:00 AM,50.907,,,,,
3661,05/09/16 06:00:00 AM,50.543,,,,,
3662,05/09/16 07:00:00 AM,50.334,,,,,
3663,05/09/16 08:00:00 AM,50.257,,,,,
3664,05/09/16 09:00:00 AM,50.489,,,,,
3665,05/09/16 10:00:00 AM,51.105,,,,,
3666,05/09/16 11:00:00 AM,52.422,,,,,
3667,05/09/16 12:00:00 PM,54.038,,,,,
3668,05/09/16 01:00:00 PM,55.537,,,,,
3669,05/09/16 02:00:00 PM,56.793,,,,,
3670,05/09/16 03:00:00 PM,57.904,,,,,
3671,05/09/16 04:00:00 PM,58.508,,,,,
3672,05/09/16 05:00:00 PM,58.701,,,,,
3673,05/09/16 06:00:00 PM,58.593,,,,,
3674,05/09/16 07:00:00 PM,58.497,,,,,
3675,05/09/16 08:00:00 PM,58.044,,,,,
3676,05/09/16 09:00:00 PM,57.409,,,,,
3677,05/09/16 10:00:00 PM,56.620,,,,,
3678,05/09/16 11:00:00 PM,55.754,,,,,
3679,05/10/16 12:00:00 AM,54.919,,,,,
3680,05/10/16 01:00:00 AM,54.114,,,,,
3681,05/10/16 02:00:00 AM,53.307,,,,,
3682,05/10/16 03:00:00 AM,52.554,,,,,
